customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Tenure Group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Monthly Charge Group,TotalCharges,Churn_Numeric,Churn,SeniorCitizenText
8640-SDGKB,Male,0,No,No,4,New,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,High,299.7,,Yes,No
3280-MRDOF,Male,1,No,No,30,Medium,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,Medium,2093.9,,No,Yes
6435-SRWBJ,Female,0,No,No,5,New,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,High,417.75,,No,No
9964-WBQDJ,Female,0,Yes,No,71,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,Low,1725.4,,No,No
6303-KFWSL,Female,0,No,No,29,Medium,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,Medium,1620.2,,No,No
1702-CCFNJ,Male,0,Yes,No,52,Long,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,Medium,3169.55,,No,No
8932-CZHRQ,Male,0,No,No,68,Long,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,High,5233.25,,No,No
0386-CWRGM,Female,0,Yes,Yes,46,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,Low,967.85,,No,No
5515-RUGKN,Male,0,No,No,8,New,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,Medium,438.05,,No,No
0404-AHASP,Male,0,Yes,No,72,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,Low,1421.9,,No,No
7279-NMVJC,Female,0,No,No,17,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,Low,323.15,,No,No
2081-VEYEH,Male,0,No,No,3,New,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,High,318.6,,No,No
6407-UTSLV,Female,1,No,No,2,New,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,High,163.7,,No,Yes
4116-TZAQJ,Female,0,No,No,9,New,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,High,639.65,,Yes,No
9060-HJJRW,Female,0,No,No,51,Long,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,Medium,2928.5,,No,No
2587-YNLES,Female,0,Yes,Yes,6,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,Low,100.35,,No,No
7398-SKNQZ,Female,0,Yes,No,3,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,High,273.2,,No,No
5935-FCCNB,Female,1,No,No,17,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,High,1608.15,,No,Yes
1958-RNRKS,Male,0,Yes,No,30,Medium,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,Medium,1441.95,,No,No
5136-RGMZO,Male,0,No,No,31,Medium,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,High,2168.15,,No,No
8345-MVDYC,Female,0,No,No,45,Long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,High,3618.7,,No,No
8226-BXGES,Male,0,Yes,No,64,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,High,5692.65,,No,No
3877-JRJIP,Male,0,No,No,1,New,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,Medium,59.85,,Yes,No
8375-DKEBR,Female,1,No,No,1,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,Medium,69.6,,Yes,Yes
9705-IOVQQ,Male,1,Yes,Yes,61,Long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99,High,5969.3,,No,Yes
1015-OWJKI,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,Low,19.05,,No,No
7511-YMXVQ,Male,0,No,No,9,New,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,Medium,418.8,,Yes,No
2040-XBAVJ,Male,0,Yes,Yes,72,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,High,8100.55,,No,No
7551-JOHTI,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,Low,19.5,,Yes,No
8887-IPQNC,Female,0,Yes,No,7,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,Medium,313.45,,No,No
8646-JCOMS,Female,0,Yes,No,66,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,High,6130.95,,No,No
9804-ICWBG,Male,0,No,No,1,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,Medium,69.9,,Yes,No
1222-KJNZD,Male,0,Yes,Yes,40,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,Low,745.3,,No,No
0106-GHRQR,Male,0,No,No,16,Medium,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,High,1212.1,,No,No
5318-IXUZF,Female,0,No,No,2,New,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,High,183.75,,Yes,No
3768-VHXQO,Male,0,Yes,No,67,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,Low,1583.5,,No,No
8952-WCVCD,Female,0,Yes,No,41,Long,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,High,4162.05,,No,No
2418-TPEUN,Female,0,Yes,Yes,56,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,Low,1119.9,,No,No
3963-RYFNS,Female,0,No,No,72,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,High,8013.55,,No,No
3198-VELRD,Female,0,Yes,Yes,3,New,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,High,264.85,,Yes,No
8540-ZQGEA,Female,0,Yes,No,54,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,Low,1102.4,,No,No
1320-REHCS,Male,1,No,No,52,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,High,5832,,No,Yes
4137-JOPHL,Female,0,No,No,50,Long,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,High,4304.5,,No,No
9436-ZBZCT,Male,0,No,No,14,Medium,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,High,1178.4,,Yes,No
7801-CEDNV,Male,0,Yes,No,27,Medium,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,Medium,1421.75,,No,No
2057-BOYKM,Female,1,Yes,No,72,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,High,6827.5,,No,Yes
3658-QQJYD,Male,0,No,No,62,Long,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,High,4698.05,,No,No
1803-BGNBD,Female,0,No,No,12,New,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,Medium,654.5,,No,No
0134-XWXCE,Female,1,No,No,44,Long,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,High,3268.05,,No,Yes
6950-TWMYB,Male,0,Yes,Yes,54,Long,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,High,4362.05,,No,No
5848-FHRFC,Female,0,No,No,68,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,Low,1386.9,,No,No
2243-FNMMI,Male,0,No,No,20,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,Low,415.4,,No,No
2511-MORQY,Male,0,Yes,Yes,50,Long,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,Medium,2614.1,,No,No
5356-KZCKT,Male,0,No,No,58,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,Low,1513.6,,No,No
9470-XCCEM,Male,0,Yes,Yes,35,Medium,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,High,3161.6,,No,No
6519-CFDBX,Female,0,No,No,2,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,Medium,80.95,,No,No
3902-MIVLE,Male,0,Yes,Yes,63,Long,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,High,4676.7,,No,No
0409-WTMPL,Female,0,Yes,No,58,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,High,6526.65,,No,No
8763-KIAFH,Female,0,Yes,Yes,27,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,Low,583.3,,No,No
3669-WHAFY,Female,0,Yes,No,71,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,High,8078.1,,No,No
3055-VTCGS,Female,0,No,No,63,Long,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,Medium,3503.5,,No,No
3144-KMTWZ,Male,0,Yes,No,71,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,High,6669.45,,No,No
7279-BUYWN,Female,1,No,No,41,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,High,4689.5,,Yes,Yes
7156-MHUGY,Male,1,No,No,13,Medium,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,High,1201.15,,Yes,Yes
7198-GLXTC,Male,0,No,No,2,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79,High,143.65,,Yes,No
2007-QVGAW,Female,0,Yes,Yes,68,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,Low,1292.65,,No,No
5207-PLSTK,Male,0,Yes,Yes,1,New,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,Medium,48.75,,No,No
2307-FYNNL,Male,1,No,No,65,Long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,High,7108.2,,No,Yes
5605-XNWEN,Male,1,Yes,No,72,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25,Low,1802.55,,No,Yes
2155-AMQRX,Female,0,No,No,28,Medium,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,Medium,1505.15,,No,No
6181-AXXYF,Male,0,Yes,Yes,72,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,Low,1859.1,,No,No
5091-HFAZW,Female,0,No,No,2,New,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,High,168.5,,No,No
0516-VRYBW,Female,0,No,Yes,18,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,Low,390.85,,Yes,No
2519-LBNQL,Male,1,Yes,No,60,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,High,6339.45,,No,Yes
8623-ULFNQ,Female,1,No,No,26,Medium,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,Medium,1652.4,,No,Yes
8380-PEFPE,Male,0,No,Yes,1,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,High,71.65,,Yes,No
5687-DKDTV,Female,0,No,No,4,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,Low,77.5,,Yes,No
1568-LJSZU,Male,0,Yes,Yes,68,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,High,6392.85,,No,No
7530-HDYDS,Female,0,No,No,38,Long,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,High,3264.5,,Yes,No
7789-HKSBS,Female,1,Yes,No,42,Long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,High,4599.15,,No,Yes
7416-CKTEP,Female,0,Yes,No,57,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,Low,1134.25,,No,No
2586-CWXVV,Male,0,Yes,No,54,Long,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.4,Low,1621.35,,No,No
3096-IZETN,Female,0,No,No,12,New,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,High,947.3,,Yes,No
2348-KCJLT,Female,0,Yes,No,44,Long,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,Medium,2722.2,,No,No
8401-EMUWF,Male,0,Yes,Yes,42,Long,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,Medium,3058.3,,No,No
4193-IBKSW,Male,0,Yes,Yes,72,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,Low,1769.6,,No,No
5377-NDTOU,Female,0,Yes,Yes,71,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,High,6293.75,,No,No
5922-ABDVO,Female,0,Yes,No,19,Medium,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,High,1761.05,,Yes,No
2474-LCNUE,Female,0,Yes,No,23,Medium,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,High,1642.75,,No,No
0839-QNXME,Female,0,No,No,30,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,Low,578.5,,No,No
3506-OVLKD,Male,0,No,No,35,Medium,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,Low,954.9,,No,No
9172-ANCRX,Female,0,No,No,10,New,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,High,973.25,,Yes,No
6650-VJONK,Male,0,No,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,Medium,43.85,,No,No
2178-PMGCJ,Male,0,No,No,22,Medium,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,Medium,1490.4,,No,No
7492-TAFJD,Male,0,Yes,Yes,7,New,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,Medium,280,,No,No
2773-MADBQ,Female,0,No,No,36,Medium,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.1,Medium,1901.25,,No,No
6016-LVTJQ,Female,0,Yes,Yes,34,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,Low,716.4,,No,No
7860-KSUGX,Male,0,Yes,Yes,72,Long,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.45,Medium,4720,,No,No
8966-KZXXA,Male,0,Yes,Yes,36,Medium,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,Low,930.95,,No,No
6910-HADCM,Female,0,No,No,1,New,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,High,76.35,,Yes,No
4816-LXZYW,Female,0,No,No,23,Medium,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,High,1676.95,,Yes,No
9606-PBKBQ,Male,1,Yes,No,32,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,High,2642.05,,Yes,Yes
5149-QYTTU,Female,0,Yes,Yes,71,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.15,High,6770.85,,No,No
2070-XYMFH,Female,1,No,No,23,Medium,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,High,1835.3,,No,Yes
2085-BOJKI,Male,0,Yes,No,17,Medium,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.65,High,1588.25,,No,No
0817-HSUSE,Male,0,No,No,1,New,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,High,75.5,,No,No
5442-PPTJY,Male,0,Yes,Yes,12,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,Low,258.35,,No,No
1927-QEWMY,Female,0,Yes,No,72,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,Low,1502.25,,No,No
1663-MHLHE,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,Low,19.2,,No,No
5663-QBGIS,Male,1,Yes,No,72,Long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,High,6929.4,,No,Yes
4450-MDZFX,Male,0,Yes,Yes,60,Long,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,High,4453.3,,No,No
6701-DHKWQ,Female,0,Yes,Yes,61,Long,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,Medium,3244.4,,No,No
7554-AKDQF,Female,0,Yes,No,6,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,Medium,323.45,,No,No
3536-IQCTX,Male,1,Yes,No,32,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,High,2661.1,,Yes,Yes
4911-BANWH,Female,0,No,Yes,31,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,High,2697.4,,Yes,No
8496-EJAUI,Male,0,No,No,19,Medium,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,High,1424.5,,Yes,No
0794-YVSGE,Male,0,Yes,Yes,72,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,Low,1401.15,,No,No
5423-BHIXO,Female,0,No,No,32,Medium,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,Medium,1739.6,,No,No
6908-VVYHM,Male,0,Yes,No,65,Long,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,High,5931,,No,No
2959-EEXWB,Female,0,Yes,Yes,45,Long,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.9,Medium,2333.85,,No,No
1839-UMACK,Male,0,No,No,42,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.05,Low,949.85,,No,No
3030-YDNRM,Male,0,No,No,8,New,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,High,572.45,,No,No
7321-KKSDU,Male,0,No,Yes,32,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,Low,696.8,,No,No
3402-XRIUO,Female,1,Yes,No,22,Medium,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.55,Medium,1381.8,,No,Yes
3132-TVFDZ,Male,1,Yes,No,57,Long,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,Medium,2572.95,,Yes,Yes
8286-AFUYI,Male,0,No,No,1,New,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95,Medium,47.95,,No,No
8080-DDEMJ,Male,1,No,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,Medium,45.1,,Yes,Yes
8356-WUAOJ,Female,0,Yes,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45,Medium,45,,No,No
6365-MTGZX,Male,0,No,No,24,Medium,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96,High,2122.45,,Yes,No
1349-WXNGG,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,Low,20.05,,Yes,No
8058-DMYRU,Male,1,No,No,54,Long,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,High,4931.8,,No,Yes
9350-ZXYJC,Female,0,No,No,4,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,Low,116.95,,No,No
6990-YNRIO,Male,0,Yes,Yes,65,Long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,High,6937.95,,Yes,No
8958-JPTRR,Female,0,Yes,No,56,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.3,Low,1261.7,,No,No
6959-GQEGV,Male,0,No,No,45,Long,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.95,High,3273.8,,No,No
3173-WSSUE,Female,0,Yes,Yes,71,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,Low,1415.85,,No,No
